# 液相线 (Liquidus)
0.0    1538
0.5    1495
4.3    1147


# 固相线 (Solidus)
0.0    1538
0.0    1394
0.5    1495


# A3线
0.0    912
0.8    727


# A1线（共析线）
0.0    727
6.7    727


# 共晶点 (Eutectic)
4.3    1147
6.7    1147


# 渗碳体 (Cementite)
6.7    1147
6.7    0
